RAM,Bağlantı Girişleri:,Bluetooth,CihazAgirligi,DokunmatikEkran,EkranBoyutu,GCMT,EkranKartiHafizasi,EkranKartiTipi,EkranKarti,EkranOzelligi,Garanti Tipi:,Görüntü Kalitesi:,HDMI:,Hard Disk Kapasitesi:,Kapasite:,Klavye:,Kullanım Amacı:,Optik Sürücü Tipi:,Optik Sürücü:,Panel Tipi:,Ram (Sistem Belleği):,Renk:,SSD Kapasitesi:,Web Color:,Çözünürlük Standartı:,Çözünürlük:,IslemciFrekansi,GHz,IslemciModeli,IslemciNesli,IslemciTipi,IslemciCekirdekSayisi,IsletimSistemi,SarJliKullanimSüresi,url,price
16,HDMI,0.0,1.0,1.0,"15,6 inç",0.0,Paylaşımlı,0.0,1.0,HD,Distribütör Garantili,HD Ready,Var,,Yok,Q Türkçe,Ev - Okul,Yok,,TN,8 GB,Gri,256 GB,,HD Ready (HD),1366 x 768,HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Q Türkçe,Ev - Okul,https://www.trendyol.com//hp/1z1f3ea-15-dw2019nt-i5-1035g1-8gb-256gb-ssd-15-6-win-10-home-p-52330509?boutiqueId=544254&merchantId=107957,7.299
32,HDMI,1.0,0.0,1.0,"15,6 inç",1.0,Paylaşımlı,0.0,1.0,Full HD,Distribütör Garantili,,,,512 GB,Q Türkçe,Ofis - İş,Yok,,,16 GB,Gümüş,512 GB,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,512 GB,Q Türkçe,Ofis - İş,https://www.trendyol.com//hp/1q3l4es-450-g7-i7-10510u-16gb-512gb-15-6-inc-freedos-fhd-tasinabilir-bilgisayar-p-50312512?boutiqueId=544254&merchantId=106864,29.000
32,HDMI,1.0,0.0,1.0,"15,6 inç",1.0,4 GB,1.0,1.0,Full HD,Distribütör Garantili,,,,Yok,Q Türkçe,Ev - Okul,Yok,,,16 GB,Gri,512 GB,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Q Türkçe,Ev - Okul,https://www.trendyol.com//hp/15-da2032nt-intel-core-i7-10510u-16gb-512gb-ssd-mx130-freedos-15-6-fhd-9ff62ea-p-39140383?boutiqueId=544254&merchantId=117509,9.737
32,HDMI,1.0,0.0,1.0,"13,3 inç",1.0,Paylaşımlı,0.0,1.0,Full HD,Distribütör Garantili,,,,512 GB,Q Türkçe,Ofis - İş,Yok,,,16 GB,Gri,512 GB,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,512 GB,Q Türkçe,Ofis - İş,https://www.trendyol.com//lenovo/nb-tp-g1-x13-20t2003ntx-i7-10510u-16gb-512gb-13-3-inc-w10pro-tasinabilir-bilgisayar-p-64936658?boutiqueId=540694&merchantId=105149,"20.170,80"
32,HDMI,1.0,0.0,1.0,"13,3 inç",1.0,Paylaşımlı,0.0,1.0,HD,Distribütör Garantili,,,,500 GB,Q Türkçe,Ev - Okul,DVD Dual Yazıcı,,,8 GB,Siyah,Yok,,,1366 x 768,HD,Distribütör Garantili,HD Ready,Var,1 TB,500 GB,Q Türkçe,Ev - Okul,https://www.trendyol.com//toshiba/toshiba-portage-r30-a-131-core-i5-4300m-vpro-16gb-256gb-ssd-13-3-inc-win7-8-10-pro-p-33412975?boutiqueId=544254&merchantId=112319,8.652
32,HDMI,1.0,1.0,1.0,14 inç,1.0,Paylaşımlı,0.0,1.0,Full HD,Distribütör Garantili,,Var,,Yok,Q Türkçe,Ofis - İş,Yok,,IPS,4 GB,Metalik,120 GB,,Full HD (FHD),1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Q Türkçe,Ofis - İş,https://www.trendyol.com//casper/nirvana-x400-1051-4c00x-s-f-intel-10-nesil-i7-10510u-4gb-ram-120gb-m2-ssd-dos-14-fhd-p-41479728?boutiqueId=544254&merchantId=107365,6.790
32,HDMI,1.0,1.0,1.0,"17,3 inç",1.0,2 GB,1.0,1.0,,,,,,1 TB,Numerik Tuşlu,Oyun,DVD RW,,,16 GB,,512 GB,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,1 TB,Numerik Tuşlu,Oyun,https://www.trendyol.com//lenovo/v340-81rg001ltx-i7-8565-16g-1tb-512-ssd-17-freedos-mx230-p-48399229?boutiqueId=537784&merchantId=106864,29.000
32,HDMI,0.0,1.0,0.0,15 inç,1.0,6 GB,1.0,1.0,QHD,İthalatçı Garantili,,,,Yok,Q İngilizce,Ofis - İş,Yok,,,32 GB,Altın,1 TB,,,3200 x 1800,QHD,İthalatçı Garantili,HD Ready,Var,1 TB,Yok,Q İngilizce,Ofis - İş,https://www.trendyol.com//microsoft/surface-book-3-tablet-core-i7-win-10-pro-32gb-ram-1tb-ssd-15-gtx-1660ti-p-46966687?boutiqueId=544254&merchantId=112804,35.500
32,HDMI,1.0,1.0,1.0,14 inç,1.0,Paylaşımlı,0.0,1.0,Full HD,Distribütör Garantili,,,,Yok,Q Türkçe,Ofis - İş,Yok,,,16 GB,Siyah,512 GB,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Q Türkçe,Ofis - İş,https://www.trendyol.com//lenovo/l14-20u5001wtx04-ryzen7-4750u-16gb-512ssd-14-freedos-fullhd-tasinabilir-bilgisayar-p-54655036?boutiqueId=544254&merchantId=106664,8.599
32,HDMI,1.0,1.0,1.0,"15,4 inç",1.0,4 GB,1.0,1.0,QHD,Distribütör Garantili,,,,Yok,Aydınlatmalı,Ev - Okul,Yok,,,16 GB,Gri,512 GB,,Full HD (FHD),2880 x 1800,QHD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Aydınlatmalı,Ev - Okul,https://www.trendyol.com//apple/macbook-pro-touch-bar-intel-core-i7-8750h-16gb-512gb-ssd-radeon-pro-560x-macos-15-qhd-mr942tu-a-p-3486159?boutiqueId=544254&merchantId=112768,23.999
32,HDMI,0.0,0.0,1.0,14 inç,1.0,Paylaşımlı,0.0,1.0,Full HD,Distribütör Garantili,,Var,,Yok,Q Türkçe,Ev - Okul,Yok,,IPS,8 GB,Gri,256 GB,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Q Türkçe,Ev - Okul,https://www.trendyol.com//lenovo/t490s-20nx000jtx-i7-8565u-8gb-256gb-ssd-14-fhd-w10p-notebook-p-34429783?boutiqueId=544254&merchantId=105297,"11.291,90"
32,HDMI,1.0,0.0,1.0,"15,6 inç",1.0,4 GB,1.0,1.0,Full HD,Distribütör Garantili,,,,Yok,Numerik Tuşlu Aydınlatmalı,Ofis - İş,Yok,,IPS,64 GB,Siyah,1 TB,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Numerik Tuşlu Aydınlatmalı,Ofis - İş,https://www.trendyol.com//lenovo/thinkpad-p15-20st003ntx05-intel-core-i7-10750h-64gb-1tb-ssd-t2000-windows-10-pro-15-6-fhd-p-58926512?boutiqueId=544254&merchantId=106664,24.252
32,HDMI,1.0,0.0,1.0,"15,6 inç",1.0,8 GB,0.0,1.0,,,,,,,,Oyun,,,,16 GB,,1 TB,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Q Türkçe,Oyun,https://www.trendyol.com//hp/omen-x-2s-15-dg0000nt-7ec45ea-i7-9750h-16gb-ram-1tb-ssd-8gb-rtx2070-15-6-fhd-144hz-windows-10-p-39036867?boutiqueId=537784&merchantId=107638,21.499
16,HDMI,1.0,1.0,1.0,"15,6 inç",1.0,Paylaşımlı,0.0,1.0,Full HD,Distribütör Garantili,HD Ready,Var,,256 GB,Q Türkçe,Ev - Okul,Yok,,IPS,4 GB,Siyah,256 GB,,Full HD (FHD),1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,256 GB,Q Türkçe,Ev - Okul,https://www.trendyol.com//i-life-digital/i-life-zed-air-cx5-i5-5257u-15-6fhd-4gb-256ssd-windows-10-laptop-p-51787476?boutiqueId=544254&merchantId=127797,4.399
32,HDMI,1.0,1.0,1.0,"17,3 inç",1.0,8 GB,1.0,1.0,Full HD,Distribütör Garantili,HD Ready,Var,,512 GB,Numerik Tuşlu Aydınlatmalı,Oyun,Yok,,IPS,64 GB,Siyah,512 GB,,Full HD (FHD),1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,512 GB,Numerik Tuşlu Aydınlatmalı,Oyun,https://www.trendyol.com//monster/semruk-s7-v7-1-intel-core-i7-10700k-32gb-512gb-ssd-rtx-2070-windows-10-pro-17-3-fhd-p-46551439?boutiqueId=544254&merchantId=105286,27.699
32,HDMI,1.0,0.0,1.0,"15,6 inç",1.0,4 GB,1.0,1.0,Full HD,Distribütör Garantili,,,,1 TB,Q Türkçe,Oyun,Yok,,,32 GB,Gri,512 GB,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,1 TB,Q Türkçe,Oyun,https://www.trendyol.com//dell/g315-4b750f85c16-i7-10750h-32gb-1tb-512ssd-gtx1650ti-freedos-15-6-fhd-tasinabilir-bilgisayar-p-58926291?boutiqueId=544254&merchantId=106664,12.549
32,HDMI,1.0,1.0,1.0,14 inç,0.0,Paylaşımlı,0.0,1.0,HD,Casper Türkiye Garantili,,Var,1 TB,1 TB,Q Türkçe,Ofis - İş,Yok,,TN,4 GB,Gri,120 GB,,,1366 x 768,HD,Casper Türkiye Garantili,HD Ready,Var,1 TB,1 TB,Q Türkçe,Ofis - İş,https://www.trendyol.com//casper/nirvana-c350-5005-4100t-4gb-ram-1tb-hdd-120gb-ssd-windows-10-home-14-dizustu-bilgisayar-p-50162426?boutiqueId=544519&merchantId=129813,5.159
64,HDMI,1.0,0.0,1.0,"15,6 inç",1.0,6 GB,1.0,1.0,Full HD,Distribütör Garantili,,Var,,Yok,Q Türkçe,Oyun,Yok,,,16 GB,Siyah,256 GB,,Full HD (FHD),1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Q Türkçe,Oyun,https://www.trendyol.com//msi/gl65-leopard-10sdr-412xtr-intel-core-i7-10750h-16gb-256gb-ssd-gtx1660ti-6gb-15-6-144hz-freedos-p-47080411?boutiqueId=544254&merchantId=105378,14.779
16,HDMI,1.0,1.0,1.0,"15,6 inç",1.0,Paylaşımlı,0.0,1.0,Full HD,Distribütör Garantili,Full HD,Var,,512 GB,Q Türkçe,Ev - Okul,Yok,,IPS,8 GB,Gri,512 GB,,Full HD (FHD),1920 x 1080,Full HD,Distribütör Garantili,Full HD,Var,1 TB,512 GB,Q Türkçe,Ev - Okul,https://www.trendyol.com//hp/amd-ryzen-5-3500u-8-gb-ram-512-gb-ssd-vega-8-15-6-inc-fhd-ips-freedos-15s-eq0013nt-p-64605965?boutiqueId=544254&merchantId=195875,5.999
32,HDMI,1.0,1.0,1.0,"15,6 inç",1.0,Paylaşımlı,0.0,1.0,,,,,,,,,,,,,,,,,,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Q Türkçe,Ofis - İş,https://www.trendyol.com//lenovo/thinkpad-p53-20qn0064tx06-i7-9750h-32gb-1-tb-512-ssd-4gb-15-6-w10pro-tasinabilir-bilgisayar-p-38549363?boutiqueId=544254&merchantId=106664,19.946
32,HDMI,1.0,1.0,1.0,"15,6 inç",1.0,4 GB ve altı,1.0,1.0,Full HD,Distribütör Garantili,,,,512 GB,Numerik Tuşlu,Oyun,Yok,,,8 GB,Siyah,512 GB,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,512 GB,Numerik Tuşlu,Oyun,https://www.trendyol.com//hp/pavilion-15-ec1005nt-1u6b1ea-amd-ryzen-5-4600h-8gb-512gb-ssd-4gb-gtx1650-15-6-ips-windows-10-p-62256209?boutiqueId=544519&merchantId=106248,8.999
32,HDMI,1.0,0.0,1.0,"15,6 inç",1.0,2 GB,1.0,1.0,Full HD,Distribütör Garantili,,,,Yok,Q Türkçe,Ofis - İş,Yok,,,4 GB,Siyah,256 GB,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Q Türkçe,Ofis - İş,https://www.trendyol.com//hp/nb-250-g7-10r41ea-i5-1035g1-4gb-256gb-ssd-15-6-w10home-p-42655190?boutiqueId=544254&merchantId=107168,6.699
32,HDMI,1.0,0.0,1.0,"15,6 inç",1.0,4 GB,1.0,1.0,Full HD,Distribütör Garantili,,Var,,Yok,Q Türkçe,Oyun,Yok,,IPS,16 GB,Siyah,512 GB,,Full HD (FHD),1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Q Türkçe,Oyun,https://www.trendyol.com//acer/nitro-5-an515-54-intel-core-i7-9750h-16gb-512gb-ssd-gtx1650-freedos-15-6-fhd-tasinabilir-bilgisayar-p-42546401?boutiqueId=544519&merchantId=107007,9.799
32,HDMI,1.0,0.0,1.0,"15,6 inç",1.0,8 GB,1.0,1.0,Full HD,Distribütör Garantili,,,500 GB,512 GB,Q Türkçe,Oyun,Yok,,,16 GB,,512 GB,,Full HD (FHD),1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,500 GB,512 GB,Q Türkçe,Oyun,https://www.trendyol.com//msi/ge66-raider-10sf-289tr-i7-10875h-16gb-ram-512gb-ssd-8gb-rtx-2070-gddr6-15-6-fhd-240hz-windows-10-p-41243901?boutiqueId=540694&merchantId=144887,25.999
32,HDMI,1.0,0.0,1.0,14 inç,1.0,Paylaşımlı,0.0,1.0,Full HD,Distribütör Garantili,,,,Yok,Q Türkçe,Ev - Okul,Yok,,,8 GB,Gri,240 GB,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Q Türkçe,Ev - Okul,https://www.trendyol.com//lenovo/v14-ada-ryzen-3-3250u-8gb-ram-240gb-ssd-82c6008ctxz6-fdos-14-fhd-p-46669337?boutiqueId=544254&merchantId=109354,"5.649,99"
32,HDMI,1.0,0.0,1.0,"17,3 inç",1.0,3 GB,1.0,1.0,Full HD,Distribütör Garantili,,Var,,512 GB,Numerik Tuşlu Aydınlatmalı,Oyun,Yok,,,16 GB,Siyah,512 GB,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,512 GB,Numerik Tuşlu Aydınlatmalı,Oyun,https://www.trendyol.com//hp/pavilion-17-cd0005nt-i5-9300h-16gb-512gb-ssd-gtx1050-windows10-17-3-fhd-6zk70ea-p-47057405?boutiqueId=544254&merchantId=162849,12.500
32,HDMI,0.0,0.0,1.0,16 inç,1.0,4 GB,1.0,1.0,Full HD,Distribütör Garantili,,Var,,Yok,Q Türkçe,Oyun,Yok,,IPS,8 GB,Siyah,512 GB,,Full HD (FHD),1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Q Türkçe,Oyun,https://www.trendyol.com//hp/1y7g6ea-pavilion-gaming-16-a0007nt-i7-10750h-8gb-512ssd-1650ti-16-1-dos-p-49995892?boutiqueId=544519&merchantId=105013,9.999
32,HDMI,1.0,1.0,1.0,"15,6 inç",1.0,2 GB,1.0,1.0,,,,,,1 TB,Q Türkçe,Oyun,Yok,,,8 GB,Gri,128 GB,,,,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,1 TB,Q Türkçe,Oyun,https://www.trendyol.com//hp/15-da2016nt-intel-core-i7-10510u-8gb-1tb-128gb-ssd-mx130-freedos-15-6-fhd-9cp02ea-p-40125064?boutiqueId=537784&merchantId=120019,"8.289,47"
32,HDMI,1.0,1.0,1.0,14 inç,1.0,Paylaşımlı,0.0,1.0,Full HD,Distribütör Garantili,,,,Yok,Q Türkçe,Ofis - İş,Yok,,,8 GB,Gri,256 GB,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Q Türkçe,Ofis - İş,https://www.trendyol.com//lenovo/e14-20ra003wtx-i5-10210u-8gb-256ssd-14-w10pro-ips-fhd-p-41700208?boutiqueId=544254&merchantId=108699,"8.642,30"
32,HDMI,1.0,0.0,1.0,"15,6 inç",1.0,4 GB,1.0,1.0,Full HD,Distribütör Garantili,HD Ready,Var,,Yok,Q Türkçe,Oyun,Yok,,,8 GB,Siyah,256 GB,,Full HD (FHD),1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Q Türkçe,Oyun,https://www.trendyol.com//msi/gl65-leopard-10scxr-061xtr-intel-core-i5-10300h-8gb-256gb-ssd-gtx1650-freedos-15-6-fhd-p-46197348?boutiqueId=544254&merchantId=106740,9.999
32,HDMI,0.0,0.0,1.0,"15,6 inç",1.0,1 GB,1.0,1.0,Full HD,Distribütör Garantili,,Var,,Yok,Numerik Tuşlu,Ev - Okul,DVD Yazıcı,,,4 GB,Siyah,256 GB,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Numerik Tuşlu,Ev - Okul,https://www.trendyol.com//toshiba/toshiba-tecra-a50-a-1fp-core-i5-4310m-vpro-12gb-256gb-ssd-gt730m-15-6-inc-win7-8-10-pro-p-33412330?boutiqueId=544254&merchantId=112319,8.698
32,HDMI,1.0,0.0,1.0,"15,6 inç",1.0,Paylaşımlı,0.0,1.0,Full HD,Distribütör Garantili,,Var,,Yok,Q Türkçe,Ofis - İş,Yok,,,8 GB,Gri,512 GB,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Q Türkçe,Ofis - İş,https://www.trendyol.com//lenovo/thinkbook-intel-core-i5-1035g1-8gb-512gb-ssd-w10-pro-15-6-fhd-20sm003btx18-p-64970760?boutiqueId=544254&merchantId=107092,8.879
32,HDMI,1.0,0.0,1.0,"15,6 inç",1.0,Paylaşımlı,0.0,1.0,Full HD,Distribütör Garantili,,Var,,1 TB,Q Türkçe,Ofis - İş,Yok,,,16 GB,Gri,256 GB,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,1 TB,Q Türkçe,Ofis - İş,https://www.trendyol.com//lenovo/thinkpad-15-iml-intel-core-i7-1065g7-16gb-1tb-256gb-ssd-freedos-15-6-fhd-20sm003atx5-p-65343461?boutiqueId=544254&merchantId=107092,9.669
32,HDMI,1.0,1.0,1.0,"17,3 inç",1.0,4 GB ve altı,1.0,1.0,Full HD,Distribütör Garantili,,,,1 TB,Q Türkçe,Ofis - İş,DVD Yazıcı,,,64 GB,Gri,1 TB,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,1 TB,Q Türkçe,Ofis - İş,https://www.trendyol.com//lenovo/thinkpad-20qr002atx06-p73-i7-9750h-64gb-1tb-1tb-ssd-windows-10-pro-t2000-17-3-fhd-nb-p-63128761?boutiqueId=544254&merchantId=106664,26.849
32,HDMI,1.0,1.0,1.0,"15,6 inç",1.0,Paylaşımlı,0.0,1.0,Full HD,Distribütör Garantili,,,,256 GB,Q Türkçe,Ofis - İş,Yok,,,20 GB,Gri,256 GB,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,256 GB,Q Türkçe,Ofis - İş,https://www.trendyol.com//asus/d509da-ej181a11-amd-ryzen-5-3500u-20gb-256gb-ssd-w10-home-15-6-fhd-p-63016981?boutiqueId=544254&merchantId=155616,"8.206,13"
32,HDMI,1.0,1.0,1.0,"15,6 inç",1.0,2 GB,1.0,1.0,Full HD,Distribütör Garantili,,,,512 GB,Q Türkçe,Ofis - İş,Yok,,,8 GB,Siyah,512 GB,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,512 GB,Q Türkçe,Ofis - İş,https://www.trendyol.com//msi/modern-15-a10rbs-459xtr-i5-10210u-8gb-512ssd-ddr4-mx350-2gb-15-6-fhd-dos-siyah-dizustu-bilgisayar-p-62493421?boutiqueId=544254&merchantId=107301,"9.999,99"
32,HDMI,1.0,0.0,1.0,14 inç,1.0,Paylaşımlı,0.0,1.0,Full HD,Distribütör Garantili,,,,Yok,Aydınlatmalı,Ofis - İş,Yok,,,16 GB,Gri,256 GB,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Aydınlatmalı,Ofis - İş,https://www.trendyol.com//hp/probook-640-g5-6zv59aw03-i5-8365u-16gb-256ssd-14-w10pro-fullhd-tasinabilir-bilgisayar-p-49538079?boutiqueId=544254&merchantId=106664,8.549
8,HDMI,0.0,1.0,1.0,"15,6 inç",1.0,Paylaşımlı,0.0,1.0,HD,Distribütör Garantili,,Var,,Yok,Q Türkçe,Ev - Okul,Yok,,TN,4 GB,Siyah,128 GB,,HD Ready (HD),1366 x 768,HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Q Türkçe,Ev - Okul,https://www.trendyol.com//lenovo/s145-amd-a6-9225-2-6ghz-4g-128g-ssd-15-6-w10-81n300dstx-p-33966973?boutiqueId=543900&merchantId=122459,5.239
16,HDMI,1.0,1.0,1.0,"15,6 inç",1.0,Paylaşımlı,0.0,1.0,,Distribütör Garantili,,,,2 TB,Aydınlatmalı,Ofis - İş,,,,16 GB,Beyaz,1 TB,,Full HD (FHD),1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,2 TB,Aydınlatmalı,Ofis - İş,https://www.trendyol.com//toshiba/portege-x20w-e-15f-p-39814390?boutiqueId=544254&merchantId=184657,17.850
32,HDMI,1.0,1.0,1.0,14 inç,1.0,Paylaşımlı,0.0,1.0,Full HD,Distribütör Garantili,HD Ready,,,1 GB,Numerik Tuşlar Yok,Ofis - İş,Yok,,TN,8 GB,,256 GB,,Full HD (FHD),1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,1 GB,Numerik Tuşlar Yok,Ofis - İş,https://www.trendyol.com//lenovo/t495s-20qj000jtx-ryzen-5-pro-3500u-8gb-256gb-ssd-14-windows-10-pro-p-41094054?boutiqueId=544254&merchantId=107092,8.499
32,HDMI,1.0,0.0,1.0,"15,6 inç",1.0,Paylaşımlı,0.0,1.0,,Distribütör Garantili,,,,,,Ev - Okul,,,,16 GB,Siyah,512 GB,,Full HD (FHD),1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Q Türkçe,Ev - Okul,https://www.trendyol.com//toshiba/toshiba-tecra-workstation-w50-a-118-core-i7-4810mq-vpro-16gb-512gb-ssd-k2100m-p-33413814?boutiqueId=544254&merchantId=112319,14.499
32,HDMI,0.0,0.0,0.0,14 inç,1.0,2 GB,1.0,1.0,Full HD,Distribütör Garantili,,Var,,1 TB,Q Türkçe,Ev - Okul,Yok,,IPS,16 GB,Siyah,1 TB,,Full HD (FHD),1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,1 TB,Q Türkçe,Ev - Okul,https://www.trendyol.com//lenovo/thinkpad-p43s-20rh003vtx01-mws-i7-8665u-16-gb-1-tb-ssd-windows-10-pro-tasinabilir-bilgisayar-p-37577378?boutiqueId=544254&merchantId=106664,16.529
16,HDMI,1.0,1.0,1.0,14 inç,1.0,Paylaşımlı,0.0,1.0,Full HD,Distribütör Garantili,HD Ready,Var,,512 GB,Q Türkçe,Ofis - İş,Yok,,IPS,8 GB,Siyah,512 GB,,Full HD (FHD),1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,512 GB,Q Türkçe,Ofis - İş,https://www.trendyol.com//acer/tmx514-intel-core-i5-8265u-8gb-512gb-ssd-freedos-14-fhd-0-98-kg-p-62452618?boutiqueId=544254&merchantId=228212,7.250
32,HDMI,1.0,1.0,1.0,"17,3 inç",1.0,8 GB,0.0,1.0,,Distribütör Garantili,,,,1 TB,Numerik Tuşlu,Oyun,,,,64 GB,Siyah,512 GB,,Full HD (FHD),1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,1 TB,Numerik Tuşlu,Oyun,https://www.trendyol.com//msi/ge75-raider-10sgs-202tr-intel-core-i9-10980hk-64gb-1tb-512gb-ssd-8gb-rtx2080-super-17-3-240hz-w10-p-38872905?boutiqueId=544254&merchantId=105378,37.709
32,HDMI,0.0,0.0,1.0,14 inç,1.0,Paylaşımlı,0.0,1.0,Full HD,Distribütör Garantili,,Var,,Yok,Q Türkçe,Ofis - İş,Yok,,IPS,16 GB,Gri,256 GB,,Full HD (FHD),1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Q Türkçe,Ofis - İş,https://www.trendyol.com//lenovo/e14-intel-i5-10210u-16gb-256ssd-windows-10-pro-20ras04c00t2-dizustu-bilgisayar-p-41998814?boutiqueId=544254&merchantId=109354,"7.999,99"
32,HDMI,1.0,0.0,1.0,"15,6 inç",1.0,4 GB,1.0,1.0,Full HD,Distribütör Garantili,,,,Yok,Q Türkçe,Oyun,Yok,,IPS,8 GB,,240 GB,,Full HD (FHD),1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Q Türkçe,Oyun,https://www.trendyol.com//casper/excalibur-g770-9300-8dh0f-15-6-intel-core-i5-9300h-8gb-ram-240gb-ssd-4gb-gtx-1650-w10-home-p-35409437?boutiqueId=540694&merchantId=123425,"9.199,89"
32,HDMI,1.0,0.0,0.0,"17,3 inç",1.0,4 GB,1.0,1.0,4K Ultra HD,Distribütör Garantili,,,,Yok,Numerik Tuşlar Yok,Oyun,Yok,,,16 GB,Siyah,1 TB,,,3840 x 2160,4K Ultra HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Numerik Tuşlar Yok,Oyun,https://www.trendyol.com//dell/xps-17-9700-uts750wp161n-i7-10750h-16gb-1tb-ssd-4gb-gtx1650ti-4k-touch-17-windows-10-pro-p-50599095?boutiqueId=544254&merchantId=107204,27.499
32,HDMI,1.0,1.0,1.0,14 inç,1.0,Paylaşımlı,0.0,0.0,HD,Distribütör Garantili,,,,Yok,Q Türkçe,Ofis - İş,Yok,,TN,8 GB,Gri,512 GB,,,1366 x 768,HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Q Türkçe,Ofis - İş,https://www.trendyol.com//lenovo/ideapad-3-amd-ryzen-3-3250u-8gb-512gb-ssd-w10-home-14-tasinabilir-bilgisayar-81w00057tx10-p-56657126?boutiqueId=544254&merchantId=107092,6.199
32,HDMI,1.0,1.0,1.0,"15,6 inç",1.0,4 GB,1.0,1.0,Full HD,Distribütör Garantili,,,,Yok,Q Türkçe,Ofis - İş,Yok,,,16 GB,Gri,256 GB,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Q Türkçe,Ofis - İş,https://www.trendyol.com//lenovo/ideapad-gaming-3-81y400d9tx03-i5-10300h-16gb-256ssd-4gb-15-6-fullhd-freedos-p-63104215?boutiqueId=544254&merchantId=106664,8.649
32,HDMI,1.0,1.0,0.0,14 inç,1.0,Paylaşımsız,0.0,1.0,HD,Distribütör Garantili,,Var,,256 GB,Q Türkçe,Ofis - İş,Yok,,,8 GB,Beyaz,256 GB,,,1920 x 1080,HD,Distribütör Garantili,HD Ready,Var,1 TB,256 GB,Q Türkçe,Ofis - İş,https://www.trendyol.com//acer/swift-7-sf714-52t-588j-nx-hb4ey-003-dizustu-bilgisayar-p-48099385?boutiqueId=544254&merchantId=190694,8.149
32,HDMI,1.0,1.0,1.0,"15,6 inç",1.0,Paylaşımlı,0.0,1.0,Full HD,Distribütör Garantili,,Var,,128 GB,Q Türkçe,Ofis - İş,Yok,,,4 GB,Siyah,128 GB,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,128 GB,Q Türkçe,Ofis - İş,https://www.trendyol.com//hometech/alfa-550i-sifir-i5-5257-4gb-128gb-ssd-freedos-15-6-fhd-dizustu-bilgisayar-p-61608553?boutiqueId=544254&merchantId=204934,4.650
